textID,text,sentiment,,,,,
5a8f396cb2,so who is in for bring at HK lounge tomorrow ? $12 all you can drink till 5pm... then kareoke. I think it will be a nice Sunday!,positive,,,,,
06a6314076, oh ****! I completely forgot about Thirsty Thursday! oh. my. gaga. this sucks,negative,,,,,
82ea51ab18,I wanna feel my chin,neutral,,,,,
895cec1c48, i do but is just a haul vid/photo slideshow only. I only do it for fun  http://www.youtube.com/eyezaddiction,positive,,,,,
8fb50df8d2,feeling so great!,positive,,,,,
37fa199c50,AHHHHHHHH!I can t get miley to notice me......,negative,,,,,
121b9c13c2,"Coffee brewing, on this #musicmonday morning i m #listening to the fray... Here s to a good week",positive,,,,,
451880b8a6,I Wanna be @ JET in the Mirage...     Couldn t get to Hawaii either   *****Someday***** Much Love To THE_WOCKEEZ and SuperCr3w,positive,,,,,
c08a90abbd,Just finished yet another amazing book by Susan Elizabeth Philips!!!  God I love her books so much!!! Which one to read next??? hmmm...,positive,,,,,
23dad0b69f,_O_C I m seriously screwed  I haven t studied at all!!!! : (,negative,,,,,
470f2669c4,well being a retired drummer I can do my own drum roll so all you need to do is read my posts since they take a ton of time  lol,neutral,,,,,
53aae02026,being new to Twitter?!?!?,neutral,,,,,
ec946f285d,"tired as heck, i wanna go home and sleep but i cant cause im have to be at the wash till my daddy gets off work.",negative,,,,,
0b25a31b7e,is surfin ..,neutral,,,,,
d2a3207aae, Did you see Star Trek? Now I can t sleep.........too much action. Can t wind down!!!,neutral,,,,,
5dbb7ae2a3,i got a freakin macbook!!!!! hoorayyy! but i freakin deleted phootbooth.,neutral,,,,,
151779dfad,Ok. Over exagerrated. Twitter is not to bad.... I guess.,neutral,,,,,
c4393e4cba, HAPPY MOTHERS DAY!  Tell ur mom that s she an awesome madre & such a great example to the Archuleta familia!!,positive,,,,,
88051e4bea," Good morning to you, however it s night time for me, so I am off to bed *hugs* Have a great day",positive,,,,,
845495ffac,But I do know is that I am extremely happy with him and wouldn t change him for the world and don t want anybody else.,positive,,,,,
241afcd4ec,Getting the FAB portraits ready to upload today,positive,,,,,
eb85ce805d, You have DSL? Welcome to 2009!,positive,,,,,
a04227ef4e,Missing my mom today. We made it a 'date' every year to get our flowers together. This yr I was alone. Felt so weird,negative,,,,,
98c11bdba8,its too hot in my room. i wanna go swimming.,negative,,,,,
11634e3bf7, We ve got a pool still boxed up because I need to level a suitable patch of ground before we can set it up.,neutral,,,,,
944cb46d62, http://twitpic.com/4so0u - OOO i wish i was her  he s hot,positive,,,,,
c9dfbf4275, I have a new found respect for you now that I know you know the Konami code!,neutral,,,,,
1c2a41d71e, At work at the mo and it s so sunny here today   Off to see a band tonight!!,neutral,,,,,
c5d1af4ed5, Ace @ the exams!,neutral,,,,,
8c582b0575,It s sooo hot 2day!! Put a ton of sunblock on before jogging; still think my face burnt though!,negative,,,,,
db331541b6," my name is Jason, but sunshine works too.",neutral,,,,,
82c72d7fd0, took my forum access away   fail.,negative,,,,,
ade8ce79b8,"lied last weekend when she said she wouldn t get upset, just an FYI.",neutral,,,,,
80d96cab37," hahaha! Guess you will have to reinforce your skates, haha... Remember who u r my friend, our semi-God with a gluten intolence",positive,,,,,
2a054d9205, yeah i want to know what that is too!,neutral,,,,,
2f8250d0df,the day goes on and on...i think im gonna write a song about it! still thinking itï¿½s impossible for me to get a true friend  why????,negative,,,,,
0c83190ad8,"OMG i meant  <3 you re the perfect Wolverine,sir  hehe",positive,,,,,
7ebaf21cf7,hanging out with my babyy,neutral,,,,,
cabf8f9dea, Not yet.... too early in the AM,neutral,,,,,
706a860942,"_tron oh god, whose tire?",neutral,,,,,
5de3c34293,i am the only arabic girl who s online  every one is  a sleep ..,neutral,,,,,
327f378bd9,I ate Something I don t know what it is... Why do I keep Telling things about food,neutral,,,,,
9d187014d5,Good morning... Iï¿½m soooo tierd,neutral,,,,,
e4f5ac16a7,_n Where can I get some?,neutral,,,,,
7120ebfa1b,  just wanna be there tonight,neutral,,,,,
1b64ea8f30,It s only 10:30 and I am going to BED! Brain can t focus at all.. Need a fresh new start. I pray that God grants me a fresh tomorrow.,neutral,,,,,
954f523ded," very well, nothing flash - but different to chocolate 4 a change. good 2 meet U yesterday  gr8 atmosphere & discussion",positive,,,,,
ed4b3d03eb,I took my antibiotics and I still feel like ****,negative,,,,,
87187923db,How can you guys lived in a city (paris)where u spend you entire life in the trafficjam...grrrr ...m  not used to it anymore,neutral,,,,,
bd13675621,...Nomore adventure time,negative,,,,,
e389e41385,"happy bank holiday Monday, Tweeteramas! I ll be spending the day doing yoga and having OCD attacks. You?",positive,,,,,
88375a5f3e,"Laura s gone for the weekend, I miss her already!",negative,,,,,
7257f9b2b0,had nutella croissant+mango+melon+coffee and a lovely stalk of iris for breakfast in bed courtesy of N  Have the house to myself til noon,positive,,,,,
d80d99b28c,Whuuurrrrr - glands really swollen now. Guess the weekend s a blow out.,negative,,,,,
f6d3caf9ed,All my spare time seems  twill be spent doing homework this weekend.,neutral,,,,,
a00246028f,LAZZZZZZZZZZZZZZZY MONDAY !! Bank Holiday  Nicole why haven t u direct msged me yet ?!!!,negative,,,,,
57f432f582,"Yummy yum-cha for mother s day with mum, dad, arcel and egg-pants  yuuuuuum  http://twitpic.com/4w65x",positive,,,,,
14193ff01c,5 things this Twitterer could do without  http://MikeFrizzi.com/blog/?p=192 SRC  / I like this guy.,positive,,,,,
07a8205fee,I wanna be at BEA as well!!!!   #BEA09,neutral,,,,,
11e23ea0ed, lol -catch me if u can,neutral,,,,,
9198679ac1,stupid wireless!!,negative,,,,,
348804d270," HAHAAH! Crys, you blowing the fuses is a typical move",negative,,,,,
dd7a9fb210,"spirit week! Tuesday have to be in make up by eight so I can die later. School wednesday and thursday then, finally sleep in on Friday!!",negative,,,,,
839095ea38,"http://twitpic.com/66nbd - Ready for our 3D Jonas Brothers Experience. Real Brothers, not included",neutral,,,,,
fb10c20429,has a saw thumb from playing Virtua Tennis...,neutral,,,,,
f52e7e5a88," We re off.  I m sorry. Parents coming in around 10-11, gonna eat with them, then house-hunt in Richardson. RAAAAIN CHEEECK",negative,,,,,
db4a79059a,Just saw a dooope bmw 6 series parked with the top back....to bad it was raining,negative,,,,,
9114d80bac,Laundry time and LOTS of it!,neutral,,,,,
7674cfa90a," ha ha, no, will be thankful i am not dragging them up a mountain today",positive,,,,,
7dc87b5fc5,"Had a great time with mpix shootout, just great  thanks mpix...",positive,,,,,
6328fd1b81,"Weather is lovely, I m headed home via supermarket. Planning to spend some quality time knitting tonight.",positive,,,,,
0473875c4a,sad ending to the softball season.,negative,,,,,
3709c4e1be,Women in Science & Technology conference in La Jolla - what an interesting day!  Met some really great people!,positive,,,,,
962ca0488f,_ Well their not gonna fit her in with this big long advertisement,neutral,,,,,
846d43bc8f,Musem equaled FAIL!!!!! hall of **** life was closed cause of construction,negative,,,,,
aa6e04fee2,Just joined a twibe. Visit http://twibes.com/spinning to join -- not a spinner myself but do KNOW and RESPECT spinners   ...need coffee,positive,,,,,
b84d47c65f,http://twitpic.com/66ymw I m gonna miss these guys so much  Thanks for making the 5 years at senior school amazing!,positive,,,,,
646d1df036,@_Freya Good Night,positive,,,,,
b00763f904,"If this rain doesnt go away, I m staying in bed all week til Mommy gets here",neutral,,,,,
da60c4db48,. very much enjoyed your 'whats in a name' article,positive,,,,,
ebecd8135f, yeahh,neutral,,,,,
5b584d38ff,4 hours till Mothers Day Party  Yeah!,positive,,,,,
eaf8a522e9, arrr bummer  who do you want to win?,neutral,,,,,
4e38efebc2,eating my roommate s cereal. sorry bro,negative,,,,,
3195d34e5b, Good news about the tooth!,positive,,,,,
8d2be5bfc8," Yeah, I m behind on my classic cinema calendar-making. I haven t had time to go see any anyway.",negative,,,,,
6788d6c565,Aww the little girl on Britain s Got Talent!  I actually love Ant n Dec!  Oh an  Simon Cowell. ;),positive,,,,,
fd7434a0e9,is done with classes for her freshman year.,neutral,,,,,
3e3496c6d4, it was amazing but due to time constraints could only visit the meadows and pine forest. Shall post images later.,positive,,,,,
81defce8a3,  http://twitter.com/friends?page=20 press previous on that page.,neutral,,,,,
62ed3d6141, What s wrong with Dr.Phil? I shamefully loved his show when I was able to watch it.,neutral,,,,,
1219ed4a21,LOVE ME LOVE ME SAY THAT YOU LOVE ME...,positive,,,,,
9c90694664,Why didn t my favorite spotters last tweet go to my phone,neutral,,,,,
c35b8dbb8a,    eeek!! Your coming!!!! Im soo excited to see you on Thursday!!,positive,,,,,
b39dbc6ee5,__ Thanks. It s SO annoying!,neutral,,,,,
3df0f721e1,"I am tired of my phone. Walkman works like a charm, but l need better video and wap really. Thanks for yesterday and for buying my album",neutral,,,,,
e9c8585ad1,I have the biggest crush on Pink but she doesn t know I m alive,neutral,,,,,
2c9d5de236,Happy Mother s Day everyone,positive,,,,,
f3912c1463,"Emergency Radio for iPhone is awesome, listening to Johnson County Sheriffs live scanner stream",positive,,,,,
fc5aa0f34f, thanks so much for the belated #followfriday shout out #payingitforward,positive,,,,,
ce71d002ec,Mommas day is may 10th! Don t forget to do something nice for your mommyyy,positive,,,,,
dab7f56791," **** brah, u not happy?",negative,,,,,
4c1733246f, hah i ma knock on wood but my PC has never crashed yet..nor my laptop  but then i m careful with stuff so maybe that s y,positive,,,,,
cc1f8918df,is in history,neutral,,,,,
76f0861133, happy birthdayyy! hope you have an awesome day. didn t see you at next last night!,positive,,,,,
074b2d89dd, an oprah guest if ever i saw one  http://tinyurl.com/d39x4n,neutral,,,,,
398d591255, haha i shaved all my facial hair off except for my moustache cause i thought it would be cool! But it made me look gross,neutral,,,,,
f8d8ebaf8d,new Delerium s music video (http://tr.im/kpu3). mixed by Tiesto. i guess Bill Leeb finally forgot his music s roots,neutral,,,,,
a267c3e874, We are at alexander. Just had a 3 course dinner and i am wearing someone elses red wine,neutral,,,,,
c6e5884baa,Nice days like this make me miss Alki,neutral,,,,,
b1ddb9811e,_Fizz he s really not into new people  I dunno em but he said he d try,neutral,,,,,
e30721df0d,At the  concert! I hope  makes a guest appearance,neutral,,,,,
ac4a84a76c, Aren t we though? lol He s at work now and I miss him  blah Wut cha up to?,negative,,,,,
959c593450," I keep trying to invite  out, but I think she s afraid of me.",negative,,,,,
f20074e0d0, thanks for the #followfriday as you can see us South Africans were on holiday on fri,positive,,,,,
259b075523,ahhh!!!! u know what really sucks??? i sprained my toe!! OUCH!!,negative,,,,,
19365e33a0,july!!!!,neutral,,,,,
78b24a76c4, Which denomination? I m at the library and everything s blocked.,negative,,,,,
00276ae6b1,Emoticons by Christian. '  ' http://twitpic.com/66riq,neutral,,,,,
3592e3ebc9, Good luck at the services tomorrow!! I wish I could see you guys on your vacation!,positive,,,,,
79c57e46eb," Hey, sorry I got off last night!",negative,,,,,
54eba9eb73, Yo Thomas! thanks for the follow  Social Media Director at Disney? That s awesome! I d like to learn more! Lets do lunch,positive,,,,,
e17302312e,"Gosh I miss singer s theater.  I miss learning music, doing acting exercises, n I ESPECIALLY miss being onstage.",negative,,,,,
360af83c85,Good episode of Top Gear tonight.,positive,,,,,
4331a46aba,awhile ago it freaking hot! now it s wet  turn off!,negative,,,,,
10502f22bf," It s not sad. To tweet is to twitter, not someone misspronouncing a word kto make it fit a card.  I would have tweeted it.",neutral,,,,,
6d7cbd206f," ta babe, you know me i do love your curried",positive,,,,,
5be9ccda69, Nooooo!!!!! Dont You Dare! Lol =( Im Gonna Cry  I <3 Your Hair!,neutral,,,,,
0dc0eb905d,Not found: the thing I was looking for,neutral,,,,,
a29a76a54c, so sad i have to pay $60,negative,,,,,
63491134ab, i made a vid for you proving my skiLLs that you denied but my step dad said he d disown me if i posted it ~   sowey,negative,,,,,
4fb2131d08," aww you are so helpful  we getting sweepy here, sis says we can have whipped cream before bed , i save u some",positive,,,,,
2cec07986b,"Perth - Ford - Falcon - 1997 - $3,500  - new ad received and will be posted on the HCC site soon",neutral,,,,,
5e84445c6a,doneeee wheeee hahaaaaaaaa so tired and sleepy  peter u suck not coming to my bday!,negative,,,,,
fd5eece5b2,Monday morning bathing - soooo relaxing! If I was a lady of luxury I would start every day like this,positive,,,,,
7b88197891,my msn crashes way too much  hmph,negative,,,,,
3ba8596881,"Im so angry right now .. today im not doind nothing and all my classmates yes  ,i think i will stay with my friend Mr.Computer .. hope not",negative,,,,,
ee6febbfb4,At social.  just saw G-1.. Awwww,positive,,,,,
fff97388cf,hey thanks for the follow  ..,positive,,,,,
e54c45018b,Enjoyed Star Trek... More please,positive,,,,,
2a2c1635c8,639 baby! GOD ITS SAD REALLY  oh well lifes a partaaay! xxxxxxxxxx,neutral,,,,,
ca929837eb,"I can t sleep, this is so darn frustrating.",negative,,,,,
046af350ac, I don t want to be a complete hypocrite - I attended an R-rated event while I was there - the timing was just ironic.,negative,,,,,
19f108c62c,Hey don t write yourself off yet. Little girl you re in the middle of the ride,neutral,,,,,
7a897c9999, http://twitpic.com/4wptj one of my prized mags/book/annuals dunno if any others were published prolly should google it,neutral,,,,,
1aba7766ca,I have been awarded my first ever credit card,positive,,,,,
575e4a89fe, tts ridiculously sweet of you,positive,,,,,
7e8212f5f2, so sorry to hear that,negative,,,,,
8800a2d912, hey that is pretty good sucking up - my daughter is exactly the same - glad to see I am not alone   Good luck mom,positive,,,,,
e05fd863d4, Lester?  Guessed her?  Yester-day?  You can think of something.  No cop outs now.,neutral,,,,,
09a5b9b958,Starting the accounts for this year.,neutral,,,,,
32b129dc3f,says Happy Mother s Day to all the Moms out there.,positive,,,,,
b4031d0753," Yay me!  But, what in particular?",neutral,,,,,
e7a0f7ac99, I have to work  but I ll just watch it later.. even though it s not the same.,neutral,,,,,
a9da40eedd," Oh, final msg - Why didn t you review my boardgame Bookchaseï¿½ when you were on telly? We didn t even get a nice letter..",negative,,,,,
